"REF_DATE","GEO","DGUID","Estimates","Consumption category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","New Brunswick","2016A000213","Household final consumption expenditure","Insurance and financial services","Dollars","81","millions","6","v1039061677","5.1.13","1731.9","","","","1"
"2018","New Brunswick","2016A000213","Household final consumption expenditure","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061678","5.1.14","1285.5","","","","1"
"2018","New Brunswick","2016A000213","Household final consumption expenditure","Net expenditure abroad","Dollars","81","millions","6","v1039061679","5.1.15","208.0","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of general governments","Total consumption","Dollars","81","millions","6","v1039061680","5.2.1","6295.0","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061681","5.2.5","124.9","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039061682","5.2.7","3710.9","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039061683","5.2.10","240.6","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039061684","5.2.11","1863.9","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061685","5.2.14","354.7","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039061686","5.3.1","477.0","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061687","5.3.5","19.1","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039061688","5.3.7","18.0","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of non-profit institutions serving households","Recreation and culture","Dollars","81","millions","6","v1039061689","5.3.10","22.0","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of non-profit institutions serving households","Education","Dollars","81","millions","6","v1039061690","5.3.11","13.0","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of non-profit institutions serving households","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061691","5.3.14","92.5","","","","1"
"2018","New Brunswick","2016A000213","Individual consumption expenditures of non-profit institutions serving households","Other services","Dollars","81","millions","6","v1039061692","5.3.16","312.4","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Total consumption","Dollars","81","millions","6","v1039061693","5.4.1","30991.0","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061694","5.4.2","2232.3","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061695","5.4.3","1089.4","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Clothing and footwear","Dollars","81","millions","6","v1039061696","5.4.4","866.6","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061697","5.4.5","5967.2","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061698","5.4.6","1341.6","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Health","Dollars","81","millions","6","v1039061699","5.4.7","4867.5","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Transport","Dollars","81","millions","6","v1039061700","5.4.8","4080.6","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Communications","Dollars","81","millions","6","v1039061701","5.4.9","738.2","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Recreation and culture","Dollars","81","millions","6","v1039061702","5.4.10","2288.8","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Education","Dollars","81","millions","6","v1039061703","5.4.11","2126.8","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061704","5.4.12","1407.1","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Insurance and financial services","Dollars","81","millions","6","v1039061705","5.4.13","1731.9","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061706","5.4.14","1732.7","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Net expenditure abroad","Dollars","81","millions","6","v1039061707","5.4.15","208.0","","","","1"
"2018","New Brunswick","2016A000213","Household actual final consumption","Other services","Dollars","81","millions","6","v1039061708","5.4.16","312.4","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Total consumption","Dollars","81","millions","6","v1039061709","6.1.1","253664.0","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061710","6.1.2","25405.4","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061711","6.1.3","10146.6","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Clothing and footwear","Dollars","81","millions","6","v1039061712","6.1.4","11453.6","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061713","6.1.5","53282.6","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061714","6.1.6","14527.8","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Health","Dollars","81","millions","6","v1039061715","6.1.7","11983.2","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Transport","Dollars","81","millions","6","v1039061716","6.1.8","41569.9","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Communications","Dollars","81","millions","6","v1039061717","6.1.9","6756.6","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Recreation and culture","Dollars","81","millions","6","v1039061718","6.1.10","18987.8","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Education","Dollars","81","millions","6","v1039061719","6.1.11","3067.9","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061720","6.1.12","19059.6","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Insurance and financial services","Dollars","81","millions","6","v1039061721","6.1.13","22681.8","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061722","6.1.14","13110.9","","","","1"
"2018","Quebec","2016A000224","Household final consumption expenditure","Net expenditure abroad","Dollars","81","millions","6","v1039061723","6.1.15","1630.3","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of general governments","Total consumption","Dollars","81","millions","6","v1039061724","6.2.1","68226.0","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061725","6.2.5","1013.3","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039061726","6.2.7","39760.1","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039061727","6.2.10","2852.5","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039061728","6.2.11","22805.2","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061729","6.2.14","1794.9","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039061730","6.3.1","7288.0","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061731","6.3.5","110.7","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039061732","6.3.7","219.6","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of non-profit institutions serving households","Recreation and culture","Dollars","81","millions","6","v1039061733","6.3.10","267.5","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of non-profit institutions serving households","Education","Dollars","81","millions","6","v1039061734","6.3.11","635.8","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of non-profit institutions serving households","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061735","6.3.14","1960.4","","","","1"
"2018","Quebec","2016A000224","Individual consumption expenditures of non-profit institutions serving households","Other services","Dollars","81","millions","6","v1039061736","6.3.16","4094.0","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Total consumption","Dollars","81","millions","6","v1039061737","6.4.1","329178.0","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061738","6.4.2","25405.4","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061739","6.4.3","10146.6","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Clothing and footwear","Dollars","81","millions","6","v1039061740","6.4.4","11453.6","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061741","6.4.5","54406.6","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061742","6.4.6","14527.8","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Health","Dollars","81","millions","6","v1039061743","6.4.7","51962.9","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Transport","Dollars","81","millions","6","v1039061744","6.4.8","41569.9","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Communications","Dollars","81","millions","6","v1039061745","6.4.9","6756.6","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Recreation and culture","Dollars","81","millions","6","v1039061746","6.4.10","22107.8","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Education","Dollars","81","millions","6","v1039061747","6.4.11","26508.9","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061748","6.4.12","19059.6","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Insurance and financial services","Dollars","81","millions","6","v1039061749","6.4.13","22681.8","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061750","6.4.14","16866.2","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Net expenditure abroad","Dollars","81","millions","6","v1039061751","6.4.15","1630.3","","","","1"
"2018","Quebec","2016A000224","Household actual final consumption","Other services","Dollars","81","millions","6","v1039061752","6.4.16","4094.0","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Total consumption","Dollars","81","millions","6","v1039061753","7.1.1","497090.0","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061754","7.1.2","43170.7","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061755","7.1.3","16365.9","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Clothing and footwear","Dollars","81","millions","6","v1039061756","7.1.4","19766.1","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061757","7.1.5","112247.6","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061758","7.1.6","25724.5","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Health","Dollars","81","millions","6","v1039061759","7.1.7","20781.3","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Transport","Dollars","81","millions","6","v1039061760","7.1.8","80346.2","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Communications","Dollars","81","millions","6","v1039061761","7.1.9","13664.3","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Recreation and culture","Dollars","81","millions","6","v1039061762","7.1.10","39066.1","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Education","Dollars","81","millions","6","v1039061763","7.1.11","11144.0","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061764","7.1.12","34909.0","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Insurance and financial services","Dollars","81","millions","6","v1039061765","7.1.13","46318.9","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061766","7.1.14","27102.2","","","","1"
"2018","Ontario","2016A000235","Household final consumption expenditure","Net expenditure abroad","Dollars","81","millions","6","v1039061767","7.1.15","6483.3","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of general governments","Total consumption","Dollars","81","millions","6","v1039061768","7.2.1","113843.0","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061769","7.2.5","2918.2","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039061770","7.2.7","58071.4","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039061771","7.2.10","5293.2","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039061772","7.2.11","39141.2","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061773","7.2.14","8419.0","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039061774","7.3.1","14129.0","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061775","7.3.5","384.2","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039061776","7.3.7","834.6","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of non-profit institutions serving households","Recreation and culture","Dollars","81","millions","6","v1039061777","7.3.10","413.9","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of non-profit institutions serving households","Education","Dollars","81","millions","6","v1039061778","7.3.11","1203.2","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of non-profit institutions serving households","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061779","7.3.14","3164.0","","","","1"
"2018","Ontario","2016A000235","Individual consumption expenditures of non-profit institutions serving households","Other services","Dollars","81","millions","6","v1039061780","7.3.16","8129.1","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Total consumption","Dollars","81","millions","6","v1039061781","7.4.1","625062.0","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061782","7.4.2","43170.7","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061783","7.4.3","16365.9","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Clothing and footwear","Dollars","81","millions","6","v1039061784","7.4.4","19766.1","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061785","7.4.5","115550.0","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061786","7.4.6","25724.5","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Health","Dollars","81","millions","6","v1039061787","7.4.7","79687.3","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Transport","Dollars","81","millions","6","v1039061788","7.4.8","80346.2","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Communications","Dollars","81","millions","6","v1039061789","7.4.9","13664.3","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Recreation and culture","Dollars","81","millions","6","v1039061790","7.4.10","44773.2","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Education","Dollars","81","millions","6","v1039061791","7.4.11","51488.4","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061792","7.4.12","34909.0","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Insurance and financial services","Dollars","81","millions","6","v1039061793","7.4.13","46318.9","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061794","7.4.14","38685.2","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Net expenditure abroad","Dollars","81","millions","6","v1039061795","7.4.15","6483.3","","","","1"
"2018","Ontario","2016A000235","Household actual final consumption","Other services","Dollars","81","millions","6","v1039061796","7.4.16","8129.1","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Total consumption","Dollars","81","millions","6","v1039061797","8.1.1","42282.0","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061798","8.1.2","3709.3","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061799","8.1.3","1861.7","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Clothing and footwear","Dollars","81","millions","6","v1039061800","8.1.4","1532.4","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061801","8.1.5","10380.4","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061802","8.1.6","2288.0","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Health","Dollars","81","millions","6","v1039061803","8.1.7","1702.7","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Transport","Dollars","81","millions","6","v1039061804","8.1.8","6166.9","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Communications","Dollars","81","millions","6","v1039061805","8.1.9","1183.7","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Recreation and culture","Dollars","81","millions","6","v1039061806","8.1.10","3942.1","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Education","Dollars","81","millions","6","v1039061807","8.1.11","502.2","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061808","8.1.12","2471.6","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Insurance and financial services","Dollars","81","millions","6","v1039061809","8.1.13","3358.5","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061810","8.1.14","2112.3","","","","1"
"2018","Manitoba","2016A000246","Household final consumption expenditure","Net expenditure abroad","Dollars","81","millions","6","v1039061811","8.1.15","1070.2","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of general governments","Total consumption","Dollars","81","millions","6","v1039061812","8.2.1","13046.0","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061813","8.2.5","329.7","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039061814","8.2.7","7386.2","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039061815","8.2.10","355.1","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039061816","8.2.11","4006.8","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061817","8.2.14","968.2","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039061818","8.3.1","1454.0","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061819","8.3.5","41.6","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039061820","8.3.7","68.9","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of non-profit institutions serving households","Recreation and culture","Dollars","81","millions","6","v1039061821","8.3.10","70.8","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of non-profit institutions serving households","Education","Dollars","81","millions","6","v1039061822","8.3.11","147.2","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of non-profit institutions serving households","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061823","8.3.14","370.0","","","","1"
"2018","Manitoba","2016A000246","Individual consumption expenditures of non-profit institutions serving households","Other services","Dollars","81","millions","6","v1039061824","8.3.16","755.5","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Total consumption","Dollars","81","millions","6","v1039061825","8.4.1","56782.0","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061826","8.4.2","3709.3","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061827","8.4.3","1861.7","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Clothing and footwear","Dollars","81","millions","6","v1039061828","8.4.4","1532.4","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061829","8.4.5","10751.7","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061830","8.4.6","2288.0","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Health","Dollars","81","millions","6","v1039061831","8.4.7","9157.8","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Transport","Dollars","81","millions","6","v1039061832","8.4.8","6166.9","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Communications","Dollars","81","millions","6","v1039061833","8.4.9","1183.7","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Recreation and culture","Dollars","81","millions","6","v1039061834","8.4.10","4368.0","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Education","Dollars","81","millions","6","v1039061835","8.4.11","4656.2","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061836","8.4.12","2471.6","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Insurance and financial services","Dollars","81","millions","6","v1039061837","8.4.13","3358.5","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061838","8.4.14","3450.5","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Net expenditure abroad","Dollars","81","millions","6","v1039061839","8.4.15","1070.2","","","","1"
"2018","Manitoba","2016A000246","Household actual final consumption","Other services","Dollars","81","millions","6","v1039061840","8.4.16","755.5","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Total consumption","Dollars","81","millions","6","v1039061841","9.1.1","39002.0","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061842","9.1.2","3255.2","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061843","9.1.3","1629.8","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Clothing and footwear","Dollars","81","millions","6","v1039061844","9.1.4","1403.7","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061845","9.1.5","10090.1","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061846","9.1.6","1943.2","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Health","Dollars","81","millions","6","v1039061847","9.1.7","1555.4","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Transport","Dollars","81","millions","6","v1039061848","9.1.8","5690.7","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Communications","Dollars","81","millions","6","v1039061849","9.1.9","1136.1","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Recreation and culture","Dollars","81","millions","6","v1039061850","9.1.10","3424.0","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Education","Dollars","81","millions","6","v1039061851","9.1.11","412.8","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061852","9.1.12","2346.8","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Insurance and financial services","Dollars","81","millions","6","v1039061853","9.1.13","3256.7","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061854","9.1.14","1865.3","","","","1"
"2018","Saskatchewan","2016A000247","Household final consumption expenditure","Net expenditure abroad","Dollars","81","millions","6","v1039061855","9.1.15","992.2","","","","1"
"2018","Saskatchewan","2016A000247","Individual consumption expenditures of general governments","Total consumption","Dollars","81","millions","6","v1039061856","9.2.1","10999.0","","","","1"
"2018","Saskatchewan","2016A000247","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061857","9.2.5","198.7","","","","1"
"2018","Saskatchewan","2016A000247","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039061858","9.2.7","5602.8","","","","1"
"2018","Saskatchewan","2016A000247","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039061859","9.2.10","368.1","","","","1"
"2018","Saskatchewan","2016A000247","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039061860","9.2.11","4294.1","","","","1"
"2018","Saskatchewan","2016A000247","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061861","9.2.14","535.3","","","","1"
"2018","Saskatchewan","2016A000247","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039061862","9.3.1","892.0","","","","1"
"2018","Saskatchewan","2016A000247","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061863","9.3.5","20.7","","","","1"
"2018","Saskatchewan","2016A000247","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039061864","9.3.7","20.8","","","","1"
